group,group_value,domain,primary_failure_mode,count,pct_all,pct_agent_failures,total_simulations,agent_failure_count,lang,agent_llm,run
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,non_action_assertion_failure,4,0.5,1.0,834,383,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,dialogue_or_action_loop,17,2.0,4.4,834,383,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / Qwen3-235B-A22B-Instruct-2507-FP8,,success,2,0.4,,495,1,vi,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,vi / Qwen3-235B-A22B-Instruct-2507-FP8,,non_agent_infrastructure,492,99.4,,495,1,vi,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,vi / Qwen3-235B-A22B-Instruct-2507-FP8,,missing_user_device_instruction,1,0.2,100.0,495,1,vi,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,vi / azure/gpt-5-mini,,success,283,57.3,,494,211,vi,azure/gpt-5-mini,
by_language_agent,vi / azure/gpt-5-mini,,tool_error_loop,16,3.2,7.6,494,211,vi,azure/gpt-5-mini,
by_language_agent,vi / azure/gpt-5-mini,,missing_required_write,57,11.5,27.0,494,211,vi,azure/gpt-5-mini,
by_language_agent,vi / azure/gpt-5-mini,,wrong_write_arguments_or_state,73,14.8,34.6,494,211,vi,azure/gpt-5-mini,
by_language_agent,vi / azure/gpt-5-mini,,premature_refusal_or_policy_misread,50,10.1,23.7,494,211,vi,azure/gpt-5-mini,
by_language_agent,vi / azure/gpt-5-mini,,non_action_assertion_failure,15,3.0,7.1,494,211,vi,azure/gpt-5-mini,
by_language_agent,vi / azure/kimi-k2.5,,success,178,41.5,,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,non_agent_infrastructure,32,7.5,,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,tool_error_loop,31,7.2,14.2,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,missing_required_write,103,24.0,47.0,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,wrong_write_arguments_or_state,26,6.1,11.9,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,premature_refusal_or_policy_misread,31,7.2,14.2,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,non_action_assertion_failure,3,0.7,1.4,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,dialogue_or_action_loop,17,4.0,7.8,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,language_drift,2,0.5,0.9,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,unclassified_failure,6,1.4,2.7,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,success,104,12.5,,834,705,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,non_agent_infrastructure,25,3.0,,834,705,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,credential_or_identifier_hallucination,422,50.6,59.9,834,705,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,tool_error_loop,157,18.8,22.3,834,705,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,missing_required_write,79,9.5,11.2,834,705,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,wrong_write_arguments_or_state,14,1.7,2.0,834,705,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,premature_refusal_or_policy_misread,9,1.1,1.3,834,705,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,non_action_assertion_failure,6,0.7,0.9,834,705,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,dialogue_or_action_loop,17,2.0,2.4,834,705,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,max_steps_or_dialogue_loop,1,0.1,0.1,834,705,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / Qwen3-235B-A22B-Instruct-2507-FP8,,non_agent_infrastructure,492,99.8,,493,1,zh,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,zh / Qwen3-235B-A22B-Instruct-2507-FP8,,missing_user_device_instruction,1,0.2,100.0,493,1,zh,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,zh / azure/gpt-5-mini,,success,297,60.1,,494,197,zh,azure/gpt-5-mini,
by_language_agent,zh / azure/gpt-5-mini,,tool_error_loop,23,4.7,11.7,494,197,zh,azure/gpt-5-mini,
by_language_agent,zh / azure/gpt-5-mini,,missing_required_write,48,9.7,24.4,494,197,zh,azure/gpt-5-mini,
by_language_agent,zh / azure/gpt-5-mini,,wrong_write_arguments_or_state,72,14.6,36.5,494,197,zh,azure/gpt-5-mini,
by_language_agent,zh / azure/gpt-5-mini,,premature_refusal_or_policy_misread,37,7.5,18.8,494,197,zh,azure/gpt-5-mini,
by_language_agent,zh / azure/gpt-5-mini,,non_action_assertion_failure,17,3.4,8.6,494,197,zh,azure/gpt-5-mini,
by_language_agent,zh / azure/kimi-k2.5,,success,207,60.5,,342,133,zh,azure/kimi-k2.5,
by_language_agent,zh / azure/kimi-k2.5,,non_agent_infrastructure,2,0.6,,342,133,zh,azure/kimi-k2.5,
by_language_agent,zh / azure/kimi-k2.5,,tool_error_loop,24,7.0,18.0,342,133,zh,azure/kimi-k2.5,
by_language_agent,zh / azure/kimi-k2.5,,missing_required_write,40,11.7,30.1,342,133,zh,azure/kimi-k2.5,
by_language_agent,zh / azure/kimi-k2.5,,wrong_write_arguments_or_state,34,9.9,25.6,342,133,zh,azure/kimi-k2.5,
by_language_agent,zh / azure/kimi-k2.5,,premature_refusal_or_policy_misread,25,7.3,18.8,342,133,zh,azure/kimi-k2.5,
by_language_agent,zh / azure/kimi-k2.5,,non_action_assertion_failure,10,2.9,7.5,342,133,zh,azure/kimi-k2.5,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,success,212,25.4,,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,non_agent_infrastructure,1,0.1,,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,credential_or_identifier_hallucination,204,24.5,32.9,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,tool_error_loop,257,30.8,41.4,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,missing_required_write,83,10.0,13.4,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,wrong_write_arguments_or_state,29,3.5,4.7,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,missing_user_device_instruction,10,1.2,1.6,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,premature_refusal_or_policy_misread,16,1.9,2.6,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,non_action_assertion_failure,10,1.2,1.6,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,dialogue_or_action_loop,9,1.1,1.4,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,wrong_read_arguments,3,0.4,0.5,834,621,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / id / Qwen3-235B-A22B-Instruct-2507-FP8,airline,non_agent_infrastructure,150,100.0,,150,0,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,airline / id / azure/gpt-5-mini,airline,success,90,60.0,,150,60,id,azure/gpt-5-mini,
by_domain_language_agent,airline / id / azure/gpt-5-mini,airline,missing_required_write,26,17.3,43.3,150,60,id,azure/gpt-5-mini,
by_domain_language_agent,airline / id / azure/gpt-5-mini,airline,wrong_write_arguments_or_state,16,10.7,26.7,150,60,id,azure/gpt-5-mini,
by_domain_language_agent,airline / id / azure/gpt-5-mini,airline,premature_refusal_or_policy_misread,11,7.3,18.3,150,60,id,azure/gpt-5-mini,
by_domain_language_agent,airline / id / azure/gpt-5-mini,airline,non_action_assertion_failure,7,4.7,11.7,150,60,id,azure/gpt-5-mini,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,success,24,16.0,,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,tool_error_loop,6,4.0,4.8,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,missing_required_write,94,62.7,74.6,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,dialogue_or_action_loop,23,15.3,18.3,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,language_drift,1,0.7,0.8,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,unclassified_failure,2,1.3,1.6,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / openrouter/qwen/qwen3.6-35b-a3b,airline,success,109,72.7,,150,41,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / id / openrouter/qwen/qwen3.6-35b-a3b,airline,missing_required_write,11,7.3,26.8,150,41,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / id / openrouter/qwen/qwen3.6-35b-a3b,airline,wrong_write_arguments_or_state,17,11.3,41.5,150,41,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / id / openrouter/qwen/qwen3.6-35b-a3b,airline,premature_refusal_or_policy_misread,10,6.7,24.4,150,41,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / id / openrouter/qwen/qwen3.6-35b-a3b,airline,non_action_assertion_failure,3,2.0,7.3,150,41,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / th / Qwen3-235B-A22B-Instruct-2507-FP8,airline,non_agent_infrastructure,150,100.0,,150,0,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,airline / th / azure/gpt-5-mini,airline,success,89,59.3,,150,61,th,azure/gpt-5-mini,
by_domain_language_agent,airline / th / azure/gpt-5-mini,airline,missing_required_write,23,15.3,37.7,150,61,th,azure/gpt-5-mini,
by_domain_language_agent,airline / th / azure/gpt-5-mini,airline,wrong_write_arguments_or_state,16,10.7,26.2,150,61,th,azure/gpt-5-mini,
by_domain_language_agent,airline / th / azure/gpt-5-mini,airline,premature_refusal_or_policy_misread,7,4.7,11.5,150,61,th,azure/gpt-5-mini,
by_domain_language_agent,airline / th / azure/gpt-5-mini,airline,non_action_assertion_failure,15,10.0,24.6,150,61,th,azure/gpt-5-mini,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,success,1,0.7,,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,non_agent_infrastructure,6,4.0,,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,tool_error_loop,3,2.0,2.1,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,missing_required_write,82,54.7,57.3,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,translated_identifier_lookup_failure,3,2.0,2.1,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,dialogue_or_action_loop,55,36.7,38.5,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / openrouter/qwen/qwen3.6-35b-a3b,airline,success,82,54.7,,150,68,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / th / openrouter/qwen/qwen3.6-35b-a3b,airline,tool_error_loop,8,5.3,11.8,150,68,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / th / openrouter/qwen/qwen3.6-35b-a3b,airline,missing_required_write,33,22.0,48.5,150,68,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / th / openrouter/qwen/qwen3.6-35b-a3b,airline,wrong_write_arguments_or_state,8,5.3,11.8,150,68,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / th / openrouter/qwen/qwen3.6-35b-a3b,airline,premature_refusal_or_policy_misread,5,3.3,7.4,150,68,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / th / openrouter/qwen/qwen3.6-35b-a3b,airline,non_action_assertion_failure,4,2.7,5.9,150,68,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / th / openrouter/qwen/qwen3.6-35b-a3b,airline,dialogue_or_action_loop,9,6.0,13.2,150,68,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / th / openrouter/qwen/qwen3.6-35b-a3b,airline,wrong_read_arguments,1,0.7,1.5,150,68,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / tl / Qwen3-235B-A22B-Instruct-2507-FP8,airline,non_agent_infrastructure,150,100.0,,150,0,tl,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,airline / tl / azure/gpt-5-mini,airline,success,84,56.0,,150,66,tl,azure/gpt-5-mini,
by_domain_language_agent,airline / tl / azure/gpt-5-mini,airline,missing_required_write,38,25.3,57.6,150,66,tl,azure/gpt-5-mini,
by_domain_language_agent,airline / tl / azure/gpt-5-mini,airline,wrong_write_arguments_or_state,13,8.7,19.7,150,66,tl,azure/gpt-5-mini,
by_domain_language_agent,airline / tl / azure/gpt-5-mini,airline,premature_refusal_or_policy_misread,4,2.7,6.1,150,66,tl,azure/gpt-5-mini,
by_domain_language_agent,airline / tl / azure/gpt-5-mini,airline,non_action_assertion_failure,10,6.7,15.2,150,66,tl,azure/gpt-5-mini,
by_domain_language_agent,airline / tl / azure/gpt-5-mini,airline,wrong_read_arguments,1,0.7,1.5,150,66,tl,azure/gpt-5-mini,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,success,31,20.7,,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,tool_error_loop,4,2.7,3.4,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,missing_required_write,80,53.3,67.2,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,dialogue_or_action_loop,20,13.3,16.8,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,language_drift,11,7.3,9.2,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,unclassified_failure,4,2.7,3.4,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / openrouter/qwen/qwen3.6-35b-a3b,airline,success,97,64.7,,150,47,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / tl / openrouter/qwen/qwen3.6-35b-a3b,airline,non_agent_infrastructure,6,4.0,,150,47,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / tl / openrouter/qwen/qwen3.6-35b-a3b,airline,tool_error_loop,5,3.3,10.6,150,47,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / tl / openrouter/qwen/qwen3.6-35b-a3b,airline,missing_required_write,20,13.3,42.6,150,47,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / tl / openrouter/qwen/qwen3.6-35b-a3b,airline,wrong_write_arguments_or_state,10,6.7,21.3,150,47,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / tl / openrouter/qwen/qwen3.6-35b-a3b,airline,premature_refusal_or_policy_misread,8,5.3,17.0,150,47,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / tl / openrouter/qwen/qwen3.6-35b-a3b,airline,non_action_assertion_failure,4,2.7,8.5,150,47,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / vi / Qwen3-235B-A22B-Instruct-2507-FP8,airline,non_agent_infrastructure,150,100.0,,150,0,vi,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,airline / vi / azure/gpt-5-mini,airline,success,81,54.0,,150,69,vi,azure/gpt-5-mini,
by_domain_language_agent,airline / vi / azure/gpt-5-mini,airline,missing_required_write,21,14.0,30.4,150,69,vi,azure/gpt-5-mini,
by_domain_language_agent,airline / vi / azure/gpt-5-mini,airline,wrong_write_arguments_or_state,22,14.7,31.9,150,69,vi,azure/gpt-5-mini,
by_domain_language_agent,airline / vi / azure/gpt-5-mini,airline,premature_refusal_or_policy_misread,14,9.3,20.3,150,69,vi,azure/gpt-5-mini,
by_domain_language_agent,airline / vi / azure/gpt-5-mini,airline,non_action_assertion_failure,12,8.0,17.4,150,69,vi,azure/gpt-5-mini,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,success,6,6.9,,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,tool_error_loop,17,19.5,21.0,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,missing_required_write,39,44.8,48.1,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,dialogue_or_action_loop,17,19.5,21.0,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,language_drift,2,2.3,2.5,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,unclassified_failure,6,6.9,7.4,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / openrouter/qwen/qwen3.6-35b-a3b,airline,success,104,69.3,,150,41,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / vi / openrouter/qwen/qwen3.6-35b-a3b,airline,non_agent_infrastructure,5,3.3,,150,41,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / vi / openrouter/qwen/qwen3.6-35b-a3b,airline,missing_required_write,12,8.0,29.3,150,41,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / vi / openrouter/qwen/qwen3.6-35b-a3b,airline,wrong_write_arguments_or_state,14,9.3,34.1,150,41,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / vi / openrouter/qwen/qwen3.6-35b-a3b,airline,premature_refusal_or_policy_misread,9,6.0,22.0,150,41,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / vi / openrouter/qwen/qwen3.6-35b-a3b,airline,non_action_assertion_failure,6,4.0,14.6,150,41,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / zh / Qwen3-235B-A22B-Instruct-2507-FP8,airline,non_agent_infrastructure,150,100.0,,150,0,zh,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,airline / zh / azure/gpt-5-mini,airline,success,91,60.7,,150,59,zh,azure/gpt-5-mini,
by_domain_language_agent,airline / zh / azure/gpt-5-mini,airline,tool_error_loop,1,0.7,1.7,150,59,zh,azure/gpt-5-mini,
by_domain_language_agent,airline / zh / azure/gpt-5-mini,airline,missing_required_write,23,15.3,39.0,150,59,zh,azure/gpt-5-mini,
by_domain_language_agent,airline / zh / azure/gpt-5-mini,airline,wrong_write_arguments_or_state,21,14.0,35.6,150,59,zh,azure/gpt-5-mini,
by_domain_language_agent,airline / zh / azure/gpt-5-mini,airline,premature_refusal_or_policy_misread,6,4.0,10.2,150,59,zh,azure/gpt-5-mini,
by_domain_language_agent,airline / zh / azure/gpt-5-mini,airline,non_action_assertion_failure,8,5.3,13.6,150,59,zh,azure/gpt-5-mini,
by_domain_language_agent,airline / zh / openrouter/qwen/qwen3.6-35b-a3b,airline,success,83,55.3,,150,67,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / zh / openrouter/qwen/qwen3.6-35b-a3b,airline,tool_error_loop,23,15.3,34.3,150,67,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / zh / openrouter/qwen/qwen3.6-35b-a3b,airline,missing_required_write,19,12.7,28.4,150,67,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / zh / openrouter/qwen/qwen3.6-35b-a3b,airline,wrong_write_arguments_or_state,10,6.7,14.9,150,67,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / zh / openrouter/qwen/qwen3.6-35b-a3b,airline,premature_refusal_or_policy_misread,3,2.0,4.5,150,67,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / zh / openrouter/qwen/qwen3.6-35b-a3b,airline,non_action_assertion_failure,6,4.0,9.0,150,67,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / zh / openrouter/qwen/qwen3.6-35b-a3b,airline,dialogue_or_action_loop,5,3.3,7.5,150,67,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / zh / openrouter/qwen/qwen3.6-35b-a3b,airline,wrong_read_arguments,1,0.7,1.5,150,67,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,success,6,1.8,,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,credential_or_identifier_hallucination,38,11.1,11.3,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,tool_error_loop,186,54.4,55.4,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,missing_required_write,94,27.5,28.0,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,wrong_write_arguments_or_state,3,0.9,0.9,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,non_action_assertion_failure,1,0.3,0.3,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,dialogue_or_action_loop,3,0.9,0.9,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,max_steps_or_dialogue_loop,11,3.2,3.3,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / azure/gpt-5-mini,retail,success,185,54.1,,342,157,id,azure/gpt-5-mini,
by_domain_language_agent,retail / id / azure/gpt-5-mini,retail,tool_error_loop,31,9.1,19.7,342,157,id,azure/gpt-5-mini,
by_domain_language_agent,retail / id / azure/gpt-5-mini,retail,missing_required_write,46,13.5,29.3,342,157,id,azure/gpt-5-mini,
by_domain_language_agent,retail / id / azure/gpt-5-mini,retail,wrong_write_arguments_or_state,53,15.5,33.8,342,157,id,azure/gpt-5-mini,
by_domain_language_agent,retail / id / azure/gpt-5-mini,retail,premature_refusal_or_policy_misread,21,6.1,13.4,342,157,id,azure/gpt-5-mini,
by_domain_language_agent,retail / id / azure/gpt-5-mini,retail,translated_identifier_lookup_failure,1,0.3,0.6,342,157,id,azure/gpt-5-mini,
by_domain_language_agent,retail / id / azure/gpt-5-mini,retail,non_action_assertion_failure,5,1.5,3.2,342,157,id,azure/gpt-5-mini,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,success,38,11.1,,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,credential_or_identifier_hallucination,66,19.3,21.7,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,tool_error_loop,42,12.3,13.8,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,missing_required_write,175,51.2,57.6,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,wrong_write_arguments_or_state,5,1.5,1.6,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,premature_refusal_or_policy_misread,5,1.5,1.6,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,dialogue_or_action_loop,9,2.6,3.0,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,wrong_read_arguments,1,0.3,0.3,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,max_steps_or_dialogue_loop,1,0.3,0.3,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,success,189,55.3,,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,tool_error_loop,34,9.9,22.2,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,missing_required_write,61,17.8,39.9,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_write_arguments_or_state,34,9.9,22.2,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,premature_refusal_or_policy_misread,21,6.1,13.7,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,non_action_assertion_failure,1,0.3,0.7,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_read_arguments,2,0.6,1.3,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,success,3,0.9,,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,non_agent_infrastructure,152,44.4,,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
